"source","target","value"
"Brevard","Indian River",9334.03
"Brevard","Lake",346.78
"Brevard","Orange",19430.3
"Brevard","Osceola",2274.99
"Brevard","Polk",143.04
"Brevard","Seminole",1853.13
"Brevard","Volusia",2283.85
"Indian River","Brevard",7537.93
"Indian River","Orange",42.65
"Indian River","Osceola",171.55
"Indian River","Polk",76.1
"Indian River","Volusia",38.85
"Lake","Brevard",413.47
"Lake","Orange",74445.69
"Lake","Osceola",8829.27
"Lake","Polk",2942.82
"Lake","Seminole",14037.26
"Lake","Sumter",22809.64
"Lake","Volusia",4699.58
"Orange","Brevard",10641.46
"Orange","Indian River",91.11
"Orange","Lake",34659.33
"Orange","Osceola",83045.92
"Orange","Polk",16170.46
"Orange","Seminole",154211.26
"Orange","Sumter",1017.43
"Orange","Volusia",10338.85
"Osceola","Brevard",1458.53
"Osceola","Indian River",478.24
"Osceola","Lake",2877.6
"Osceola","Orange",174968.98
"Osceola","Polk",16306.82
"Osceola","Seminole",3507.43
"Osceola","Sumter",152.28
"Osceola","Volusia",706.34
"Polk","Brevard",486.41
"Polk","Indian River",75.11
"Polk","Lake",3819.91
"Polk","Orange",44935.36
"Polk","Osceola",29373.81
"Polk","Seminole",1168.27
"Polk","Sumter",83.5
"Polk","Volusia",697.87
"Seminole","Brevard",2824.5
"Seminole","Lake",5292.36
"Seminole","Orange",296615.79
"Seminole","Osceola",4407.78
"Seminole","Polk",281.43
"Seminole","Sumter",132.58
"Seminole","Volusia",24467.35
"Sumter","Lake",12664.81
"Sumter","Orange",1444.94
"Sumter","Osceola",175.86
"Sumter","Polk",94.14
"Sumter","Seminole",108.18
"Sumter","Volusia",90.46
"Volusia","Brevard",2585.45
"Volusia","Lake",3203.01
"Volusia","Orange",34382.6
"Volusia","Osceola",622.61
"Volusia","Polk",626.85
"Volusia","Seminole",62060.52
"Volusia","Sumter",215.37
