"source","target","value"
"Brevard","Indian River",116.93
"Brevard","Lake",295.93
"Brevard","Orange",44.35
"Brevard","Polk",347.88
"Brevard","Volusia",463.59
"Indian River","Brevard",268.76
"Indian River","Lake",57.3
"Indian River","Polk",26.7
"Lake","Brevard",114.38
"Lake","Indian River",38.57
"Lake","Orange",63.91
"Lake","Osceola",64.94
"Lake","Polk",1783.43
"Lake","Sumter",486.3
"Lake","Volusia",929.11
"Orange","Brevard",2688.68
"Orange","Indian River",105.86
"Orange","Lake",14751.88
"Orange","Osceola",236.64
"Orange","Polk",10833.33
"Orange","Sumter",169.67
"Orange","Volusia",4878.58
"Osceola","Brevard",345.81
"Osceola","Indian River",66.19
"Osceola","Lake",1183.28
"Osceola","Polk",10370.24
"Osceola","Sumter",139.75
"Osceola","Volusia",620.86
"Polk","Brevard",20.93
"Polk","Indian River",67.75
"Polk","Lake",857.27
"Polk","Osceola",101.6
"Polk","Sumter",27.93
"Polk","Volusia",370.64
"Seminole","Brevard",106.4
"Seminole","Indian River",28.11
"Seminole","Lake",2757.5
"Seminole","Osceola",59.82
"Seminole","Polk",483.82
"Seminole","Sumter",86.88
"Seminole","Volusia",12193.89
"Sumter","Brevard",28.12
"Sumter","Lake",1016.44
"Sumter","Volusia",62.87
"Volusia","Brevard",405.46
"Volusia","Lake",1347.24
"Volusia","Polk",405.34
"Volusia","Seminole",30.4
"Volusia","Sumter",13.65
