"source","target","value"
"Brevard","Indian River",174.92
"Brevard","Lake",27.9
"Brevard","Orange",500.64
"Brevard","Osceola",128.4
"Brevard","Polk",65.4
"Brevard","Seminole",195.99
"Brevard","Sumter",38.31
"Brevard","Volusia",204.01
"Indian River","Brevard",62.85
"Indian River","Osceola",72.69
"Lake","Orange",1751.75
"Lake","Osceola",340.53
"Lake","Polk",330.33
"Lake","Seminole",354.59
"Lake","Sumter",534.94
"Lake","Volusia",199.98
"Orange","Brevard",845.71
"Orange","Indian River",64.81
"Orange","Lake",3137.11
"Orange","Osceola",550.02
"Orange","Polk",2008.16
"Orange","Seminole",1261.59
"Orange","Sumter",53.16
"Orange","Volusia",1571.47
"Osceola","Brevard",200.99
"Osceola","Lake",503.89
"Osceola","Orange",614.67
"Osceola","Polk",1404.05
"Osceola","Seminole",111.42
"Osceola","Volusia",29.42
"Polk","Brevard",39.91
"Polk","Lake",190.98
"Polk","Orange",1485.7
"Polk","Osceola",742.95
"Polk","Seminole",137.62
"Seminole","Brevard",117.89
"Seminole","Lake",394.25
"Seminole","Orange",1271.17
"Seminole","Polk",130.94
"Seminole","Volusia",2643.49
"Sumter","Lake",675.51
"Sumter","Orange",35.21
"Sumter","Polk",57.9
"Sumter","Volusia",37.18
"Volusia","Lake",272.44
"Volusia","Orange",1028.41
"Volusia","Seminole",1708.69
