"source","target","value"
"Brevard","Orange",599.15
"Brevard","Osceola",93.83
"Brevard","Polk",82.22
"Indian River","Brevard",37.48
"Indian River","Orange",52.2
"Lake","Orange",2412.38
"Lake","Osceola",357.33
"Lake","Polk",138.19
"Lake","Seminole",361.41
"Lake","Sumter",55.2
"Lake","Volusia",106.79
"Orange","Osceola",17.72
"Osceola","Lake",21.54
"Osceola","Orange",12.71
"Osceola","Seminole",47.83
"Polk","Lake",162.36
"Polk","Orange",2293.57
"Polk","Osceola",1378.01
"Polk","Seminole",104.19
"Sumter","Lake",134.26
"Sumter","Orange",38.68
"Sumter","Osceola",44.45
"Sumter","Polk",51.65
"Sumter","Seminole",29.08
"Volusia","Brevard",182.43
"Volusia","Lake",123.2
"Volusia","Orange",1436.57
"Volusia","Osceola",41.09
"Volusia","Seminole",2434.32
