"source","target","value"
"Brevard","Orange",141.97
"Indian River","Brevard",70.96
"Indian River","Orange",35.38
"Lake","Indian River",20.55
"Lake","Orange",111.19
"Lake","Osceola",26.14
"Lake","Sumter",66.19
"Lake","Volusia",56.45
"Orange","Lake",202.41
"Orange","Osceola",130.83
"Orange","Seminole",271.69
"Orange","Volusia",63.63
"Osceola","Orange",256.11
"Osceola","Polk",37.09
"Polk","Brevard",30.56
"Polk","Orange",320.1
"Polk","Osceola",75.69
"Seminole","Orange",412.41
"Seminole","Volusia",107.43
"Sumter","Lake",143.09
"Sumter","Polk",26.27
"Sumter","Volusia",85.42
"Volusia","Seminole",22.19
