"source","target","value"
"Brevard","Indian River",4977.81
"Brevard","Lake",357.05
"Brevard","Orange",6935.14
"Brevard","Osceola",1071.06
"Brevard","Polk",162.87
"Brevard","Seminole",1818.32
"Brevard","Volusia",1446.39
"Indian River","Brevard",5773.07
"Indian River","Orange",60.74
"Indian River","Osceola",352.13
"Indian River","Polk",59.49
"Lake","Orange",24036.94
"Lake","Osceola",1683.94
"Lake","Polk",2549.91
"Lake","Seminole",4469.26
"Lake","Sumter",7706.14
"Lake","Volusia",2036.71
"Orange","Brevard",11618.94
"Orange","Lake",45777.37
"Orange","Osceola",104008.91
"Orange","Polk",25859.87
"Orange","Seminole",185921.93
"Orange","Sumter",832.57
"Orange","Volusia",21287.07
"Osceola","Brevard",1724.73
"Osceola","Indian River",242.81
"Osceola","Lake",5199.62
"Osceola","Orange",55109.06
"Osceola","Polk",20166.46
"Osceola","Seminole",2576.28
"Osceola","Sumter",107.21
"Osceola","Volusia",416.26
"Polk","Brevard",35.76
"Polk","Lake",2030.31
"Polk","Orange",11672.67
"Polk","Osceola",10488.16
"Polk","Seminole",243.09
"Polk","Sumter",76.93
"Polk","Volusia",279.22
"Seminole","Brevard",955.86
"Seminole","Lake",8447.25
"Seminole","Orange",98242.07
"Seminole","Osceola",2389.94
"Seminole","Polk",663.03
"Seminole","Sumter",54.09
"Seminole","Volusia",39294.8
"Sumter","Lake",13868.37
"Sumter","Orange",595.74
"Sumter","Polk",66.28
"Sumter","Seminole",61.24
"Sumter","Volusia",114.5
"Volusia","Brevard",1742.88
"Volusia","Lake",3025.81
"Volusia","Orange",6635.58
"Volusia","Osceola",304.81
"Volusia","Polk",427.84
"Volusia","Seminole",16901.07
"Volusia","Sumter",45.23
