"source","target","value"
"Brevard","Indian River",267.36
"Brevard","Polk",102.37
"Indian River","Brevard",410.67
"Indian River","Volusia",28.59
"Lake","Polk",56.08
"Lake","Sumter",1021.03
"Lake","Volusia",272.83
"Orange","Brevard",471.25
"Orange","Indian River",42.12
"Orange","Lake",1224.7
"Orange","Polk",764.26
"Orange","Sumter",78.03
"Orange","Volusia",439.92
"Osceola","Brevard",53.22
"Osceola","Lake",137.27
"Osceola","Polk",504.24
"Osceola","Volusia",35.26
"Polk","Brevard",92.07
"Polk","Indian River",79.92
"Polk","Lake",12.43
"Seminole","Brevard",65.87
"Seminole","Lake",59.77
"Seminole","Polk",25.1
"Seminole","Volusia",573.08
"Sumter","Lake",1005.46
"Sumter","Polk",35.14
"Volusia","Brevard",66.68
"Volusia","Indian River",44.24
"Volusia","Lake",173.13
"Volusia","Polk",34.88
