"source","target","value"
"Brevard","Indian River",76.06
"Brevard","Orange",601.2
"Brevard","Osceola",33.92
"Brevard","Polk",42.02
"Brevard","Seminole",148.82
"Brevard","Volusia",122.46
"Indian River","Brevard",140.78
"Lake","Orange",1793.55
"Lake","Osceola",110.05
"Lake","Polk",30.72
"Lake","Seminole",139.27
"Lake","Sumter",348.92
"Lake","Volusia",53.96
"Orange","Brevard",577.48
"Orange","Indian River",71.14
"Orange","Lake",1220.9
"Orange","Osceola",7342.14
"Orange","Polk",493.61
"Orange","Seminole",12802.12
"Orange","Sumter",35.27
"Orange","Volusia",420.63
"Osceola","Brevard",71.64
"Osceola","Lake",290.61
"Osceola","Orange",6669.25
"Osceola","Polk",713.85
"Osceola","Seminole",245.54
"Osceola","Volusia",91.21
"Polk","Lake",93.29
"Polk","Orange",820.18
"Polk","Osceola",469
"Polk","Seminole",37.5
"Seminole","Brevard",154.9
"Seminole","Indian River",29.23
"Seminole","Lake",378.2
"Seminole","Orange",12531.87
"Seminole","Osceola",242.27
"Seminole","Polk",110.17
"Seminole","Volusia",1101.02
"Sumter","Lake",335.57
"Sumter","Orange",29.31
"Sumter","Volusia",36.31
"Volusia","Brevard",11.16
"Volusia","Lake",151.08
"Volusia","Orange",705.07
"Volusia","Osceola",20.52
"Volusia","Seminole",1485.85
