"source","target","value"
"Brevard","Indian River",44.13
"Brevard","Lake",44.92
"Brevard","Orange",854.44
"Brevard","Osceola",179.83
"Brevard","Seminole",312.82
"Brevard","Volusia",182.81
"Indian River","Brevard",77.32
"Indian River","Orange",127.9
"Indian River","Osceola",62.51
"Lake","Brevard",44.92
"Lake","Orange",1812.1
"Lake","Osceola",34.91
"Lake","Polk",29.94
"Lake","Seminole",280.91
"Lake","Sumter",228.24
"Lake","Volusia",91.54
"Orange","Brevard",1061.7
"Orange","Indian River",118.28
"Orange","Lake",1785.51
"Orange","Osceola",2797.4
"Orange","Polk",880.04
"Orange","Seminole",2988.69
"Orange","Sumter",265.25
"Orange","Volusia",481.95
"Osceola","Brevard",138.4
"Osceola","Lake",182.31
"Osceola","Orange",2089.36
"Osceola","Polk",800.41
"Osceola","Seminole",81.85
"Polk","Brevard",15.45
"Polk","Lake",37.09
"Polk","Orange",950.19
"Polk","Osceola",637.88
"Polk","Seminole",86.72
"Polk","Volusia",49.55
"Seminole","Brevard",124.99
"Seminole","Lake",130.58
"Seminole","Orange",2440.43
"Seminole","Osceola",84.81
"Seminole","Polk",218.93
"Seminole","Sumter",136.99
"Seminole","Volusia",636.64
"Sumter","Lake",301.54
"Sumter","Orange",79.63
"Sumter","Seminole",60.34
"Volusia","Lake",93.82
"Volusia","Orange",578.38
"Volusia","Osceola",75.56
"Volusia","Polk",12.35
"Volusia","Seminole",823.93
