"source","target","value"
"Brevard","Indian River",102.24
"Brevard","Lake",37.62
"Brevard","Orange",2666.63
"Brevard","Osceola",1076.15
"Brevard","Polk",104.08
"Brevard","Seminole",480.11
"Brevard","Volusia",38.14
"Indian River","Brevard",112.79
"Indian River","Orange",127.47
"Lake","Orange",3720.71
"Lake","Osceola",408.67
"Lake","Polk",84.82
"Lake","Seminole",1380.37
"Lake","Sumter",375.15
"Lake","Volusia",305.65
"Orange","Brevard",2431.18
"Orange","Indian River",32.36
"Orange","Lake",3153.37
"Orange","Osceola",15144.5
"Orange","Polk",1889.75
"Orange","Seminole",22661.39
"Orange","Sumter",113.61
"Orange","Volusia",1592.9
"Osceola","Brevard",823.89
"Osceola","Indian River",9.03
"Osceola","Lake",756.29
"Osceola","Orange",14260.77
"Osceola","Polk",1924.66
"Osceola","Seminole",585.24
"Osceola","Volusia",115.75
"Polk","Brevard",35.44
"Polk","Lake",68.4
"Polk","Orange",2107.69
"Polk","Osceola",1454.97
"Polk","Seminole",322.87
"Polk","Sumter",19.21
"Seminole","Brevard",376.9
"Seminole","Lake",736.69
"Seminole","Orange",22903.91
"Seminole","Osceola",478.9
"Seminole","Polk",323.85
"Seminole","Sumter",22.84
"Seminole","Volusia",2301.62
"Sumter","Lake",383.37
"Sumter","Orange",69.84
"Sumter","Osceola",72.95
"Sumter","Polk",6.13
"Sumter","Seminole",52.71
"Volusia","Brevard",113.67
"Volusia","Lake",364.21
"Volusia","Orange",1590.26
"Volusia","Osceola",93.62
"Volusia","Polk",62.19
"Volusia","Seminole",2902.55
