"source","target","value"
"Brevard","Orange",3109.78
"Brevard","Osceola",622.08
"Brevard","Seminole",847.74
"Indian River","Brevard",78.52
"Indian River","Orange",259.2
"Indian River","Osceola",121.98
"Indian River","Seminole",55.1
"Lake","Brevard",25.87
"Lake","Orange",8543.66
"Lake","Osceola",559.83
"Lake","Polk",8.62
"Lake","Seminole",1188.18
"Lake","Sumter",59.4
"Orange","Brevard",30.71
"Orange","Lake",110.5
"Orange","Osceola",21878.43
"Orange","Polk",83.92
"Orange","Seminole",37831.77
"Orange","Sumter",30.41
"Orange","Volusia",60.82
"Osceola","Orange",13218.03
"Osceola","Polk",75.87
"Osceola","Seminole",1037.49
"Polk","Orange",3298.34
"Polk","Osceola",3016.44
"Polk","Seminole",444.76
"Seminole","Lake",42.64
"Seminole","Orange",29622.39
"Seminole","Osceola",1132.98
"Sumter","Orange",409.12
"Sumter","Osceola",57.95
"Sumter","Seminole",79.56
"Volusia","Orange",2644.25
"Volusia","Osceola",107.55
"Volusia","Seminole",3918.53
