"source","target","value"
"Brevard","Indian River",3381.21
"Brevard","Lake",100.2
"Brevard","Orange",5620.41
"Brevard","Osceola",801.95
"Brevard","Polk",427.68
"Brevard","Seminole",1024.67
"Brevard","Volusia",1272.47
"Indian River","Brevard",3345.94
"Indian River","Orange",118.2
"Indian River","Osceola",223.83
"Indian River","Polk",106.71
"Indian River","Seminole",53.31
"Lake","Indian River",59.07
"Lake","Orange",21871.09
"Lake","Osceola",1933.09
"Lake","Polk",2147.32
"Lake","Seminole",5812.08
"Lake","Sumter",11102.41
"Lake","Volusia",2105.97
"Orange","Brevard",7321.07
"Orange","Indian River",176.67
"Orange","Lake",15810.74
"Orange","Osceola",28244.38
"Orange","Polk",6665.81
"Orange","Seminole",55244.13
"Orange","Sumter",811.91
"Orange","Volusia",6170.41
"Osceola","Brevard",963.29
"Osceola","Indian River",59.54
"Osceola","Lake",1100.81
"Osceola","Orange",49259.42
"Osceola","Polk",7549.34
"Osceola","Seminole",1357.77
"Osceola","Volusia",294.18
"Polk","Brevard",84.4
"Polk","Indian River",29.82
"Polk","Lake",1630.6
"Polk","Orange",11575.84
"Polk","Osceola",6949.03
"Polk","Seminole",945.3
"Polk","Sumter",151.55
"Polk","Volusia",133.41
"Seminole","Brevard",911.94
"Seminole","Indian River",46.76
"Seminole","Lake",2608.78
"Seminole","Orange",78999.14
"Seminole","Osceola",1492.55
"Seminole","Polk",878.95
"Seminole","Sumter",120.95
"Seminole","Volusia",12480.18
"Sumter","Brevard",68.87
"Sumter","Indian River",81.64
"Sumter","Lake",8431.99
"Sumter","Orange",963.51
"Sumter","Osceola",61.5
"Sumter","Polk",478.66
"Sumter","Seminole",228.15
"Sumter","Volusia",86.37
"Volusia","Brevard",1326.62
"Volusia","Indian River",78.53
"Volusia","Lake",1396.79
"Volusia","Orange",8186.46
"Volusia","Osceola",343.93
"Volusia","Polk",392.36
"Volusia","Seminole",15420.5
