"source","target","value"
"Brevard","Indian River",45.93
"Brevard","Orange",2190.81
"Brevard","Osceola",554.35
"Brevard","Seminole",146.2
"Lake","Orange",12929.22
"Lake","Osceola",1495.1
"Lake","Seminole",1941.18
"Lake","Sumter",38.36
"Orange","Seminole",33.3
"Osceola","Lake",23.25
"Osceola","Orange",168.87
"Polk","Orange",13870.58
"Polk","Osceola",6133.6
"Polk","Seminole",35.99
"Sumter","Orange",96.86
"Sumter","Seminole",54.09
"Volusia","Orange",3790.25
"Volusia","Osceola",172.99
"Volusia","Seminole",6867.03
