"source","target","value"
"Brevard","Indian River",3121.51
"Brevard","Lake",118.9
"Brevard","Orange",6713.4
"Brevard","Osceola",754.6
"Brevard","Polk",267
"Brevard","Seminole",673.14
"Brevard","Sumter",29.35
"Brevard","Volusia",837.92
"Indian River","Brevard",2122.11
"Indian River","Lake",27.78
"Indian River","Orange",695.05
"Indian River","Osceola",167.18
"Indian River","Polk",38.42
"Indian River","Volusia",21.88
"Lake","Brevard",355.17
"Lake","Indian River",16.28
"Lake","Orange",13514.44
"Lake","Osceola",1159.86
"Lake","Polk",1139.11
"Lake","Seminole",3277.52
"Lake","Sumter",6021.11
"Lake","Volusia",1817.16
"Orange","Lake",224.73
"Orange","Seminole",40.95
"Osceola","Lake",36.86
"Osceola","Orange",43.38
"Osceola","Polk",50.34
"Polk","Brevard",565.37
"Polk","Indian River",89.68
"Polk","Lake",1812.49
"Polk","Orange",10556
"Polk","Osceola",9803.97
"Polk","Seminole",930.36
"Polk","Sumter",177.04
"Polk","Volusia",272.13
"Seminole","Orange",55.56
"Seminole","Volusia",74.63
"Sumter","Brevard",23.27
"Sumter","Lake",6229.07
"Sumter","Orange",1349.29
"Sumter","Osceola",63.84
"Sumter","Polk",225.63
"Sumter","Volusia",68.76
"Volusia","Brevard",1255.96
"Volusia","Lake",1411.63
"Volusia","Orange",7855.06
"Volusia","Osceola",376.22
"Volusia","Polk",458.48
"Volusia","Seminole",11975.31
"Volusia","Sumter",102.51
