"source","target","value"
"Brevard","Orange",1063.07
"Brevard","Osceola",228.3
"Brevard","Seminole",249.87
"Brevard","Volusia",88.01
"Indian River","Brevard",66.94
"Indian River","Orange",47.37
"Lake","Orange",3057.25
"Lake","Osceola",87.44
"Lake","Polk",64.38
"Lake","Seminole",444.25
"Lake","Sumter",118.97
"Lake","Volusia",162.34
"Orange","Lake",47.36
"Osceola","Lake",33.71
"Osceola","Orange",65.19
"Osceola","Polk",9.63
"Polk","Lake",48.29
"Polk","Orange",1180.58
"Polk","Osceola",1152.64
"Polk","Seminole",6.9
"Polk","Sumter",10.87
"Sumter","Lake",187.76
"Sumter","Orange",103.83
"Sumter","Osceola",28.45
"Sumter","Polk",47.74
"Sumter","Seminole",162.26
"Volusia","Orange",547.17
"Volusia","Osceola",92.91
"Volusia","Seminole",1394.64
