"source","target","value"
"Brevard","Orange",3016.02
"Brevard","Osceola",427
"Brevard","Seminole",482.11
"Indian River","Osceola",97.09
"Indian River","Seminole",32.25
"Lake","Orange",15227.62
"Lake","Osceola",1505.18
"Lake","Polk",15.71
"Lake","Seminole",4096.92
"Lake","Sumter",38.36
"Orange","Brevard",112.56
"Orange","Indian River",42.36
"Orange","Lake",155.81
"Orange","Osceola",2045.45
"Orange","Seminole",3400.22
"Orange","Volusia",143.06
"Osceola","Brevard",31.06
"Osceola","Orange",3467.35
"Osceola","Polk",293.28
"Osceola","Seminole",165.83
"Polk","Orange",8120.13
"Polk","Osceola",4726.84
"Polk","Seminole",294.41
"Polk","Volusia",21.92
"Seminole","Orange",4359.13
"Seminole","Osceola",96.53
"Seminole","Volusia",104.56
"Sumter","Orange",530.71
"Sumter","Osceola",28.02
"Sumter","Seminole",67.9
"Volusia","Brevard",36.81
"Volusia","Orange",5809.25
"Volusia","Osceola",93.53
"Volusia","Seminole",11489.28
