"source","target","value"
"Brevard","Indian River",3382.92
"Brevard","Lake",338.93
"Brevard","Orange",6315.87
"Brevard","Osceola",1102.84
"Brevard","Polk",139.39
"Brevard","Seminole",2026.34
"Brevard","Volusia",1327.59
"Indian River","Brevard",5783.51
"Indian River","Orange",60.74
"Indian River","Osceola",289.81
"Indian River","Polk",75.11
"Lake","Brevard",194.44
"Lake","Orange",24538.73
"Lake","Osceola",1688.38
"Lake","Polk",2309.65
"Lake","Seminole",3624.36
"Lake","Sumter",8258.96
"Lake","Volusia",2374.34
"Orange","Brevard",12305.15
"Orange","Indian River",42.65
"Orange","Lake",46013.83
"Orange","Osceola",108844.14
"Orange","Polk",27139.35
"Orange","Seminole",184339.02
"Orange","Sumter",755.29
"Orange","Volusia",21529.61
"Osceola","Brevard",1472.36
"Osceola","Indian River",93.34
"Osceola","Lake",5396.05
"Osceola","Orange",53305.84
"Osceola","Polk",18434.92
"Osceola","Seminole",2060.4
"Osceola","Volusia",366.66
"Polk","Brevard",71.52
"Polk","Lake",1939.98
"Polk","Orange",10828.84
"Polk","Osceola",9592.87
"Polk","Seminole",375.9
"Polk","Sumter",103.12
"Polk","Volusia",455.04
"Seminole","Brevard",931.22
"Seminole","Lake",8073.53
"Seminole","Orange",97838.42
"Seminole","Osceola",1938.32
"Seminole","Polk",906.96
"Seminole","Sumter",108.18
"Seminole","Volusia",39044.32
"Sumter","Lake",15003.66
"Sumter","Orange",579.48
"Sumter","Osceola",181.75
"Sumter","Polk",33.14
"Sumter","Seminole",163.2
"Sumter","Volusia",171.75
"Volusia","Brevard",1290.21
"Volusia","Lake",2973.24
"Volusia","Orange",6596.06
"Volusia","Osceola",478.33
"Volusia","Polk",479.26
"Volusia","Seminole",16009.02
