"source","target","value"
"Brevard","Indian River",11714.2
"Brevard","Lake",760.53
"Brevard","Orange",28049.67
"Brevard","Osceola",2785.59
"Brevard","Polk",1140.32
"Brevard","Seminole",4550.96
"Brevard","Sumter",22.18
"Brevard","Volusia",4642.12
"Indian River","Brevard",10092.55
"Indian River","Lake",34.09
"Indian River","Orange",3394.91
"Indian River","Osceola",581.55
"Indian River","Polk",713.72
"Indian River","Seminole",258.56
"Indian River","Volusia",642.38
"Lake","Brevard",1527.52
"Lake","Indian River",280.1
"Lake","Orange",64893.04
"Lake","Osceola",5424.98
"Lake","Polk",4335.32
"Lake","Seminole",13080.24
"Lake","Sumter",24751.24
"Lake","Volusia",9451.34
"Orange","Lake",495.58
"Orange","Osceola",28.92
"Orange","Seminole",71.46
"Osceola","Lake",156.78
"Osceola","Orange",519.66
"Osceola","Polk",688.69
"Polk","Brevard",1893.39
"Polk","Indian River",1017.9
"Polk","Lake",7752.38
"Polk","Orange",47433.28
"Polk","Osceola",38762.01
"Polk","Seminole",2419.91
"Polk","Sumter",956.25
"Polk","Volusia",2237.8
"Seminole","Volusia",72.06
"Sumter","Brevard",122.27
"Sumter","Indian River",33.68
"Sumter","Lake",27675.37
"Sumter","Orange",3406.01
"Sumter","Osceola",309.43
"Sumter","Polk",904.3
"Sumter","Seminole",563.47
"Sumter","Volusia",533.96
"Volusia","Brevard",4015.52
"Volusia","Indian River",372.02
"Volusia","Lake",6541.58
"Volusia","Orange",33451.62
"Volusia","Osceola",1805.65
"Volusia","Polk",1875.73
"Volusia","Seminole",54679.34
"Volusia","Sumter",509.58
