"source","target","value"
"Brevard","Orange",144.47
"Brevard","Osceola",65.27
"Indian River","Brevard",109.29
"Lake","Orange",108.59
"Lake","Polk",43.99
"Lake","Seminole",59.7
"Lake","Sumter",112.94
"Lake","Volusia",52.73
"Orange","Osceola",54.56
"Orange","Polk",13.19
"Orange","Seminole",189.7
"Osceola","Orange",192.7
"Osceola","Polk",130.36
"Polk","Orange",66.08
"Polk","Osceola",60.78
"Seminole","Orange",213.17
"Seminole","Osceola",34.2
"Seminole","Polk",27.33
"Seminole","Volusia",54.58
"Sumter","Lake",70.6
"Sumter","Polk",22.77
"Sumter","Volusia",24.96
"Volusia","Seminole",87.31
