"source","target","value"
"Brevard","Polk",21.32
"Brevard","Volusia",107.94
"Indian River","Brevard",41.63
"Lake","Orange",35.04
"Lake","Polk",276.8
"Lake","Sumter",135.68
"Lake","Volusia",99.28
"Orange","Brevard",606.42
"Orange","Indian River",44.66
"Orange","Lake",3761.02
"Orange","Osceola",26.76
"Orange","Polk",3068.91
"Orange","Sumter",33.45
"Orange","Volusia",1081.84
"Osceola","Brevard",170.77
"Osceola","Lake",261.07
"Osceola","Polk",1981.18
"Osceola","Volusia",76.11
"Polk","Indian River",66.19
"Polk","Lake",156.15
"Polk","Osceola",72.9
"Polk","Sumter",34.34
"Polk","Volusia",39.6
"Seminole","Brevard",184.81
"Seminole","Lake",671.7
"Seminole","Polk",50.91
"Seminole","Sumter",66.29
"Seminole","Volusia",2935.14
"Sumter","Lake",287.87
"Volusia","Brevard",33.14
"Volusia","Lake",231.71
"Volusia","Polk",57.14
"Volusia","Seminole",30.4
