"source","target","value"
"Lake","Sumter",68.27
"Lake","Volusia",41.86
"Orange","Brevard",792.04
"Orange","Indian River",70.42
"Orange","Lake",946.66
"Orange","Osceola",6178.6
"Orange","Polk",717.78
"Orange","Seminole",9207.48
"Orange","Sumter",190.32
"Orange","Volusia",938.25
"Osceola","Brevard",118.91
"Osceola","Lake",159.82
"Osceola","Orange",4003.1
"Osceola","Polk",196.3
"Osceola","Seminole",164.56
"Osceola","Sumter",30.6
"Osceola","Volusia",93.72
"Polk","Lake",7.36
"Polk","Osceola",7.27
"Seminole","Brevard",57.3
"Seminole","Lake",198
"Seminole","Orange",7754.86
"Seminole","Osceola",92.14
"Seminole","Polk",177.49
"Seminole","Sumter",48.47
"Seminole","Volusia",872.76
