"source","target","value"
"Brevard","Indian River",45.98
"Brevard","Lake",56.52
"Brevard","Orange",5104.94
"Brevard","Osceola",859.59
"Brevard","Seminole",1295.82
"Brevard","Volusia",13.05
"Indian River","Brevard",204.72
"Indian River","Orange",42.45
"Lake","Brevard",111.41
"Lake","Orange",11655.54
"Lake","Osceola",876.02
"Lake","Polk",212.83
"Lake","Seminole",2208.42
"Lake","Sumter",927.5
"Lake","Volusia",146.54
"Osceola","Orange",112.07
"Osceola","Polk",9.84
"Polk","Brevard",6.44
"Polk","Lake",344.89
"Polk","Orange",4722.74
"Polk","Osceola",4033.9
"Polk","Seminole",113.6
"Polk","Volusia",161.89
"Seminole","Brevard",29.68
"Seminole","Volusia",29.68
"Sumter","Lake",1499.43
"Sumter","Orange",735.74
"Sumter","Osceola",105.29
"Sumter","Seminole",167.33
"Sumter","Volusia",119.34
"Volusia","Brevard",216.04
"Volusia","Lake",151.88
"Volusia","Orange",3598.7
"Volusia","Osceola",122.23
"Volusia","Polk",109.11
"Volusia","Seminole",7690.43
