"source","target","value"
"Brevard","Indian River",30.45
"Brevard","Orange",37.1
"Brevard","Volusia",32.99
"Lake","Orange",72.36
"Lake","Sumter",46.98
"Orange","Lake",91.44
"Orange","Osceola",344.18
"Orange","Polk",97.03
"Orange","Seminole",391.69
"Orange","Sumter",22.35
"Orange","Volusia",35.85
"Osceola","Orange",175.06
"Osceola","Polk",34.81
"Osceola","Volusia",22.45
"Polk","Lake",20.63
"Polk","Osceola",105.38
"Seminole","Brevard",25.28
"Seminole","Orange",98.55
"Seminole","Volusia",84.67
"Sumter","Orange",7.93
"Volusia","Brevard",74.71
