"source","target","value"
"Brevard","Indian River",7374.31
"Brevard","Lake",55.12
"Brevard","Orange",14282.62
"Brevard","Osceola",2003.75
"Brevard","Polk",107.28
"Brevard","Seminole",1454.28
"Brevard","Volusia",2014.96
"Indian River","Brevard",5947.07
"Indian River","Osceola",242.81
"Indian River","Polk",55.66
"Indian River","Volusia",38.85
"Lake","Brevard",309.64
"Lake","Orange",55722.1
"Lake","Osceola",6750.98
"Lake","Polk",2478.23
"Lake","Seminole",10695.66
"Lake","Sumter",17670.27
"Lake","Volusia",3217.46
"Orange","Brevard",7912.29
"Orange","Indian River",91.11
"Orange","Lake",27749.09
"Orange","Osceola",65265.1
"Orange","Polk",13750.41
"Orange","Seminole",121673.45
"Orange","Sumter",876.09
"Orange","Volusia",7761.38
"Osceola","Brevard",1233.95
"Osceola","Indian River",352.13
"Osceola","Lake",2258.17
"Osceola","Orange",132980.41
"Osceola","Polk",13123.34
"Osceola","Seminole",2825.95
"Osceola","Volusia",304.81
"Polk","Brevard",221.89
"Polk","Indian River",134.6
"Polk","Lake",3104.56
"Polk","Orange",34593.26
"Polk","Osceola",23658.46
"Polk","Seminole",743.31
"Polk","Sumter",66.28
"Polk","Volusia",514.81
"Seminole","Brevard",1957.29
"Seminole","Lake",4564.36
"Seminole","Orange",228545.48
"Seminole","Osceola",3294.78
"Seminole","Polk",439.76
"Seminole","Sumter",91.86
"Seminole","Volusia",19574.64
"Sumter","Lake",9099.99
"Sumter","Orange",887.93
"Sumter","Osceola",107.21
"Sumter","Polk",93.57
"Sumter","Seminole",54.09
"Sumter","Volusia",45.23
"Volusia","Brevard",1835.98
"Volusia","Lake",2304.23
"Volusia","Orange",24308.29
"Volusia","Osceola",563.77
"Volusia","Polk",451.48
"Volusia","Seminole",44888.28
"Volusia","Sumter",114.5
