"source","target","value"
"Brevard","Indian River",1700.04
"Brevard","Lake",97.22
"Brevard","Polk",35.76
"Brevard","Volusia",449.98
"Indian River","Brevard",1454.23
"Indian River","Polk",48.27
"Lake","Brevard",88.18
"Lake","Orange",43.38
"Lake","Osceola",33.36
"Lake","Polk",542.46
"Lake","Sumter",4628.19
"Lake","Volusia",881.35
"Orange","Lake",47.08
"Osceola","Polk",50.58
"Polk","Brevard",89.07
"Polk","Lake",922.61
"Polk","Osceola",276.78
"Polk","Sumter",16.57
"Polk","Volusia",135.12
"Seminole","Volusia",57.89
"Sumter","Lake",2405.86
"Sumter","Polk",17.21
"Volusia","Brevard",677.13
"Volusia","Lake",471.01
"Volusia","Polk",112.66
"Volusia","Seminole",94.46
"Volusia","Sumter",57.25
