"source","target","value"
"Brevard","Indian River",32.83
"Brevard","Orange",1793.02
"Brevard","Osceola",250.39
"Brevard","Seminole",512.31
"Indian River","Orange",30.37
"Indian River","Osceola",35.57
"Lake","Orange",6333.47
"Lake","Osceola",392.01
"Lake","Seminole",837.01
"Lake","Sumter",41.37
"Osceola","Orange",85.89
"Osceola","Polk",7.34
"Polk","Orange",2528.37
"Polk","Osceola",2723.66
"Polk","Seminole",61.29
"Sumter","Orange",123.42
"Sumter","Osceola",76.14
"Volusia","Orange",1505.62
"Volusia","Osceola",101.84
"Volusia","Seminole",3646.72
