"source","target","value"
"Brevard","Lake",61.08
"Indian River","Brevard",90.61
"Lake","Polk",231.81
"Lake","Sumter",73.29
"Lake","Volusia",204.2
"Orange","Brevard",544.53
"Orange","Lake",3333.59
"Orange","Osceola",65.29
"Orange","Polk",2698.74
"Orange","Volusia",1391.48
"Osceola","Brevard",92.35
"Osceola","Lake",235.57
"Osceola","Polk",2452.9
"Osceola","Volusia",109.79
"Polk","Brevard",30.88
"Polk","Lake",214.28
"Polk","Osceola",17.12
"Polk","Sumter",51.65
"Seminole","Brevard",99.91
"Seminole","Lake",760.38
"Seminole","Polk",57.93
"Seminole","Volusia",2507.63
"Sumter","Lake",140.27
"Volusia","Lake",152.85
"Volusia","Seminole",30.4
