"source","target","value"
"Brevard","Indian River",232.03
"Brevard","Lake",37.62
"Brevard","Orange",26457.21
"Brevard","Osceola",7547.17
"Brevard","Polk",104.08
"Brevard","Seminole",7132.12
"Brevard","Volusia",38.14
"Indian River","Brevard",249.69
"Indian River","Orange",1417.84
"Indian River","Osceola",346
"Indian River","Seminole",64.26
"Indian River","Volusia",43.65
"Lake","Orange",33180.29
"Lake","Osceola",3272.92
"Lake","Polk",116.46
"Lake","Seminole",7464.53
"Lake","Sumter",469.37
"Lake","Volusia",364.79
"Orange","Brevard",24452.01
"Orange","Indian River",1239.38
"Orange","Lake",33488.67
"Orange","Osceola",144539.12
"Orange","Polk",17325.97
"Orange","Seminole",233868.6
"Orange","Sumter",1864.99
"Orange","Volusia",20844.36
"Osceola","Brevard",7271
"Osceola","Indian River",421.41
"Osceola","Lake",3435.4
"Osceola","Orange",145211.07
"Osceola","Polk",14807.72
"Osceola","Seminole",8208.08
"Osceola","Sumter",420.08
"Osceola","Volusia",2121.86
"Polk","Brevard",35.44
"Polk","Lake",91.07
"Polk","Orange",17092.82
"Polk","Osceola",14062.49
"Polk","Seminole",3125.63
"Polk","Sumter",19.21
"Seminole","Brevard",6403.81
"Seminole","Indian River",118.28
"Seminole","Lake",7099.87
"Seminole","Orange",228448.12
"Seminole","Osceola",7037.18
"Seminole","Polk",3090.04
"Seminole","Sumter",453.24
"Seminole","Volusia",25650.79
"Sumter","Lake",540.71
"Sumter","Orange",1434.46
"Sumter","Osceola",432.31
"Sumter","Polk",6.13
"Sumter","Seminole",402.26
"Volusia","Brevard",113.67
"Volusia","Lake",423.35
"Volusia","Orange",21000.93
"Volusia","Osceola",2119.94
"Volusia","Polk",62.19
"Volusia","Seminole",26211.16
