"source","target","value"
"Brevard","Indian River",321.46
"Brevard","Orange",111326.89
"Brevard","Osceola",25609.8
"Brevard","Seminole",29743.07
"Brevard","Volusia",76.28
"Indian River","Brevard",848.76
"Indian River","Orange",5880.32
"Indian River","Osceola",2817.67
"Indian River","Seminole",1290.19
"Indian River","Volusia",109.82
"Lake","Brevard",49.08
"Lake","Orange",216027.92
"Lake","Osceola",22066.41
"Lake","Polk",333.52
"Lake","Seminole",38603.07
"Lake","Sumter",1283.68
"Lake","Volusia",59.14
"Orange","Brevard",1308.93
"Orange","Indian River",252.18
"Orange","Lake",3152.29
"Orange","Osceola",706229.71
"Orange","Polk",1150.4
"Orange","Seminole",1080988.97
"Orange","Sumter",167.83
"Orange","Volusia",1012.73
"Osceola","Indian River",70.61
"Osceola","Lake",28
"Osceola","Orange",389290.14
"Osceola","Polk",4367.64
"Osceola","Seminole",28522.94
"Osceola","Volusia",139.32
"Polk","Orange",100061.45
"Polk","Osceola",84016.19
"Polk","Seminole",15134.37
"Polk","Volusia",29.45
"Seminole","Brevard",353.79
"Seminole","Lake",726.07
"Seminole","Orange",851943.9
"Seminole","Osceola",26839.49
"Seminole","Polk",17.7
"Seminole","Sumter",60.82
"Seminole","Volusia",692.92
"Sumter","Lake",62.1
"Sumter","Orange",10658.11
"Sumter","Osceola",1966.67
"Sumter","Polk",14.46
"Sumter","Seminole",3382.43
"Volusia","Brevard",54.11
"Volusia","Orange",107713.42
"Volusia","Osceola",9917.91
"Volusia","Polk",9.15
"Volusia","Seminole",138958.01
"Volusia","Sumter",68.56
