"source","target","value"
"Brevard","Indian River",597.74
"Brevard","Polk",146
"Brevard","Volusia",44.63
"Indian River","Brevard",587.43
"Indian River","Polk",41.76
"Lake","Orange",21.71
"Lake","Polk",402.82
"Lake","Sumter",2109.31
"Lake","Volusia",365.46
"Orange","Brevard",629.96
"Orange","Indian River",31.96
"Orange","Lake",1297.14
"Orange","Polk",675.27
"Orange","Sumter",145.75
"Orange","Volusia",550.85
"Osceola","Brevard",98.49
"Osceola","Lake",117.4
"Osceola","Polk",910.63
"Osceola","Volusia",28.84
"Polk","Lake",331.28
"Polk","Osceola",42.52
"Polk","Sumter",24.94
"Seminole","Brevard",58.83
"Seminole","Lake",265.9
"Seminole","Polk",10.33
"Seminole","Sumter",33.19
"Seminole","Volusia",936.88
"Sumter","Brevard",68.87
"Sumter","Lake",1597.1
"Sumter","Polk",32.48
"Volusia","Brevard",35.55
"Volusia","Lake",232.26
"Volusia","Polk",16.9
