"source","target","value"
"Brevard","Indian River",32.32
"Brevard","Orange",4402.96
"Brevard","Osceola",690.59
"Brevard","Seminole",1118.85
"Brevard","Volusia",34.68
"Indian River","Orange",283.91
"Indian River","Osceola",36.59
"Indian River","Seminole",64.9
"Indian River","Volusia",66.17
"Lake","Brevard",72.74
"Lake","Orange",9232.79
"Lake","Osceola",871.27
"Lake","Polk",68.95
"Lake","Seminole",1589.16
"Lake","Sumter",390.76
"Lake","Volusia",41.04
"Orange","Brevard",4337.7
"Orange","Indian River",230.5
"Orange","Lake",9929.68
"Orange","Osceola",43542.47
"Orange","Polk",4561.47
"Orange","Seminole",83331.96
"Orange","Sumter",418.6
"Orange","Volusia",3840.65
"Osceola","Brevard",793.33
"Osceola","Indian River",59.21
"Osceola","Lake",928.85
"Osceola","Orange",44445.19
"Osceola","Polk",4141.98
"Osceola","Seminole",1935.85
"Osceola","Sumter",20.29
"Osceola","Volusia",261.24
"Polk","Brevard",32.61
"Polk","Lake",59.38
"Polk","Orange",4095.76
"Polk","Osceola",3725.84
"Polk","Seminole",694.58
"Seminole","Brevard",1250.41
"Seminole","Indian River",64.9
"Seminole","Lake",1797.48
"Seminole","Orange",83357.46
"Seminole","Osceola",2071.15
"Seminole","Polk",719.16
"Seminole","Sumter",285.43
"Seminole","Volusia",5051.13
"Sumter","Lake",350.22
"Sumter","Orange",466.97
"Sumter","Osceola",20.29
"Sumter","Seminole",289.45
"Volusia","Brevard",55.54
"Volusia","Indian River",66.17
"Volusia","Lake",77.34
"Volusia","Orange",4241.98
"Volusia","Osceola",128.47
"Volusia","Seminole",4578.88
