"source","target","value"
"Brevard","Orange",98.95
"Lake","Orange",102.3
"Lake","Osceola",8.65
"Lake","Seminole",39.44
"Orange","Brevard",865.43
"Orange","Indian River",117.64
"Orange","Lake",1591.06
"Orange","Osceola",5958.01
"Orange","Polk",1240.77
"Orange","Seminole",11176.59
"Orange","Sumter",61.42
"Orange","Volusia",936.58
"Osceola","Brevard",281.55
"Osceola","Lake",267.75
"Osceola","Orange",9646.67
"Osceola","Polk",599.09
"Osceola","Seminole",445.67
"Osceola","Volusia",71.49
"Polk","Lake",8.99
"Seminole","Brevard",135.1
"Seminole","Indian River",76.08
"Seminole","Lake",373.21
"Seminole","Orange",15273.03
"Seminole","Osceola",353.27
"Seminole","Polk",377.67
"Seminole","Sumter",34.71
"Seminole","Volusia",1573.05
