"source","target","value"
"Brevard","Indian River",14907.3
"Brevard","Lake",1018.36
"Brevard","Orange",35650.48
"Brevard","Osceola",3861.32
"Brevard","Polk",1757.3
"Brevard","Seminole",4776.3
"Brevard","Sumter",68.6
"Brevard","Volusia",4616.69
"Indian River","Brevard",12389.74
"Indian River","Lake",152.84
"Indian River","Orange",3932.45
"Indian River","Osceola",636.29
"Indian River","Polk",555.64
"Indian River","Seminole",390.78
"Indian River","Sumter",137.93
"Indian River","Volusia",610.84
"Lake","Brevard",1591.96
"Lake","Indian River",302.36
"Lake","Orange",82964.07
"Lake","Osceola",7480.07
"Lake","Polk",6679.63
"Lake","Seminole",18966.34
"Lake","Sumter",29793.22
"Lake","Volusia",11017.42
"Orange","Brevard",21089.56
"Orange","Indian River",1742.9
"Orange","Lake",55672.02
"Orange","Osceola",101246.87
"Orange","Polk",24145.36
"Orange","Seminole",221145.64
"Orange","Sumter",2732.11
"Orange","Volusia",20556.01
"Osceola","Brevard",5155.88
"Osceola","Indian River",707.28
"Osceola","Lake",5037.52
"Osceola","Orange",187284.04
"Osceola","Polk",21928.87
"Osceola","Seminole",7656.85
"Osceola","Sumter",278.06
"Osceola","Volusia",1949.03
"Polk","Brevard",2300.25
"Polk","Indian River",478.51
"Polk","Lake",9425.11
"Polk","Orange",62094.01
"Polk","Osceola",52418.32
"Polk","Seminole",3734.23
"Polk","Sumter",1455.61
"Polk","Volusia",1979.88
"Seminole","Brevard",6404.44
"Seminole","Indian River",235.71
"Seminole","Lake",8220.12
"Seminole","Orange",276534.59
"Seminole","Osceola",6959.15
"Seminole","Polk",4731.15
"Seminole","Sumter",1231.56
"Seminole","Volusia",29895.88
"Sumter","Brevard",226.2
"Sumter","Lake",31491.44
"Sumter","Orange",4819.5
"Sumter","Osceola",554.52
"Sumter","Polk",978.26
"Sumter","Seminole",382.29
"Sumter","Volusia",654.63
"Volusia","Brevard",6207.96
"Volusia","Indian River",47.22
"Volusia","Lake",7383.2
"Volusia","Orange",44545.42
"Volusia","Osceola",2565.67
"Volusia","Polk",2390.38
"Volusia","Seminole",69648.91
"Volusia","Sumter",520.12
