"source","target","value"
"Brevard","Orange",1044.87
"Brevard","Osceola",81.33
"Brevard","Seminole",107.75
"Lake","Orange",2671.43
"Lake","Osceola",224.12
"Lake","Seminole",831.66
"Lake","Sumter",18.94
"Orange","Brevard",73.57
"Orange","Lake",34.18
"Orange","Osceola",203.91
"Orange","Seminole",804.65
"Osceola","Orange",685.51
"Osceola","Seminole",17.27
"Polk","Orange",2100.32
"Polk","Osceola",824.49
"Polk","Seminole",73.77
"Seminole","Orange",1198.75
"Seminole","Osceola",41.11
"Sumter","Orange",22.9
"Volusia","Orange",1263.5
"Volusia","Osceola",28.02
"Volusia","Seminole",2596.12
