"source","target","value"
"Brevard","Indian River",109.37
"Brevard","Lake",19
"Brevard","Orange",262
"Brevard","Osceola",27.24
"Brevard","Polk",30.56
"Brevard","Seminole",70.91
"Brevard","Volusia",52.54
"Indian River","Brevard",60.63
"Indian River","Lake",20.55
"Indian River","Polk",55.57
"Lake","Orange",382.2
"Lake","Osceola",11.05
"Lake","Polk",77.3
"Lake","Sumter",567.13
"Lake","Volusia",45
"Orange","Brevard",405.79
"Orange","Indian River",262.86
"Orange","Lake",331.42
"Orange","Osceola",1203.79
"Orange","Polk",798.24
"Orange","Seminole",1390.84
"Orange","Volusia",368.41
"Osceola","Brevard",180.1
"Osceola","Lake",26.14
"Osceola","Orange",638.81
"Osceola","Polk",295.56
"Osceola","Seminole",22.19
"Polk","Indian River",145.65
"Polk","Orange",187.81
"Polk","Osceola",178.29
"Polk","Seminole",98.93
"Polk","Volusia",40.18
"Seminole","Brevard",17.24
"Seminole","Indian River",34.78
"Seminole","Lake",93.8
"Seminole","Orange",934.56
"Seminole","Osceola",49.16
"Seminole","Polk",47.41
"Seminole","Sumter",152.56
"Seminole","Volusia",342.92
"Sumter","Brevard",68.7
"Sumter","Lake",283.38
"Sumter","Polk",53.26
"Volusia","Brevard",51.22
"Volusia","Lake",154.26
"Volusia","Orange",174.85
"Volusia","Polk",122.83
"Volusia","Seminole",259.11
"Volusia","Sumter",85.42
