"source","target","value"
"Brevard","Indian River",11966.91
"Brevard","Lake",790.18
"Brevard","Orange",30628.99
"Brevard","Osceola",3048.43
"Brevard","Polk",1291.46
"Brevard","Seminole",4902.06
"Brevard","Sumter",22.18
"Brevard","Volusia",4771.17
"Indian River","Brevard",10311.25
"Indian River","Lake",34.09
"Indian River","Orange",3687.93
"Indian River","Osceola",581.55
"Indian River","Polk",713.72
"Indian River","Seminole",258.56
"Indian River","Volusia",642.38
"Lake","Brevard",1616.1
"Lake","Indian River",311.79
"Lake","Orange",76075.73
"Lake","Osceola",6910.51
"Lake","Polk",5349
"Lake","Seminole",15100.93
"Lake","Sumter",25918.13
"Lake","Volusia",10286.95
"Orange","Brevard",18249.74
"Orange","Indian River",843.07
"Orange","Lake",44790.24
"Orange","Osceola",85347.98
"Orange","Polk",19760.17
"Orange","Seminole",186638.35
"Orange","Sumter",2584.08
"Orange","Volusia",21890.03
"Osceola","Brevard",4269.27
"Osceola","Indian River",597.76
"Osceola","Lake",4763.34
"Osceola","Orange",152968.1
"Osceola","Polk",16354.16
"Osceola","Seminole",6401.23
"Osceola","Sumter",562.58
"Osceola","Volusia",1579.14
"Polk","Brevard",1938
"Polk","Indian River",1086.16
"Polk","Lake",8548.45
"Polk","Orange",56456.35
"Polk","Osceola",45107.07
"Polk","Seminole",3113.28
"Polk","Sumter",1076.46
"Polk","Volusia",2336.61
"Seminole","Brevard",5553.58
"Seminole","Indian River",282.35
"Seminole","Lake",7810.17
"Seminole","Orange",248753.15
"Seminole","Osceola",6504.72
"Seminole","Polk",2862.91
"Seminole","Sumter",1044.54
"Seminole","Volusia",25872.39
"Sumter","Brevard",122.27
"Sumter","Indian River",33.68
"Sumter","Lake",28579.96
"Sumter","Orange",3783.42
"Sumter","Osceola",309.43
"Sumter","Polk",978.72
"Sumter","Seminole",675.53
"Sumter","Volusia",558.92
"Volusia","Brevard",4307.74
"Volusia","Indian River",372.02
"Volusia","Lake",7230.64
"Volusia","Orange",39717.97
"Volusia","Osceola",2369.18
"Volusia","Polk",2066.76
"Volusia","Seminole",62312.76
"Volusia","Sumter",609.22
