"source","target","value"
"Brevard","Orange",168.62
"Indian River","Brevard",137.49
"Orange","Brevard",1629.02
"Orange","Indian River",229.38
"Orange","Lake",6083.69
"Orange","Osceola",1781.37
"Orange","Polk",2584.02
"Orange","Seminole",2748.2
"Orange","Sumter",276.42
"Orange","Volusia",1983.96
"Osceola","Brevard",596.05
"Osceola","Indian River",29.42
"Osceola","Lake",267.02
"Osceola","Orange",3252.51
"Osceola","Polk",2668.33
"Osceola","Seminole",104
"Osceola","Volusia",171.04
"Polk","Lake",6.53
"Polk","Orange",18.03
"Polk","Osceola",92.22
"Seminole","Brevard",345.42
"Seminole","Lake",708.94
"Seminole","Orange",4900.53
"Seminole","Osceola",255.8
"Seminole","Polk",650.74
"Seminole","Sumter",225.18
"Seminole","Volusia",3009.35
"Sumter","Lake",36.14
