"source","target","value"
"Brevard","Indian River",2130.96
"Brevard","Volusia",198.84
"Indian River","Brevard",1303.12
"Indian River","Polk",55.66
"Indian River","Volusia",38.85
"Lake","Brevard",117.53
"Lake","Orange",149.43
"Lake","Osceola",180.86
"Lake","Polk",803.55
"Lake","Sumter",4470.91
"Lake","Volusia",727.81
"Orange","Lake",146.51
"Osceola","Polk",17.68
"Polk","Indian River",75.11
"Polk","Lake",944.64
"Polk","Osceola",453.51
"Sumter","Lake",3475.46
"Volusia","Brevard",159.12
"Volusia","Lake",459.14
"Volusia","Polk",120.63
"Volusia","Seminole",55.73
