"source","target","value"
"Brevard","Indian River",168.47
"Brevard","Orange",527.49
"Brevard","Osceola",65.27
"Brevard","Seminole",72.17
"Brevard","Volusia",27.35
"Indian River","Brevard",251.72
"Indian River","Orange",117.01
"Lake","Orange",341.39
"Lake","Osceola",20.05
"Lake","Polk",160.38
"Lake","Seminole",124.79
"Lake","Sumter",250.62
"Lake","Volusia",52.73
"Orange","Brevard",75.88
"Orange","Lake",264.32
"Orange","Osceola",528.77
"Orange","Polk",196.94
"Orange","Seminole",1044.24
"Orange","Volusia",23.09
"Osceola","Lake",46.88
"Osceola","Orange",931.85
"Osceola","Polk",258.14
"Osceola","Seminole",17.81
"Polk","Brevard",33.45
"Polk","Lake",72.32
"Polk","Orange",346.62
"Polk","Osceola",185.86
"Seminole","Lake",71.11
"Seminole","Orange",1236.57
"Seminole","Osceola",34.2
"Seminole","Polk",27.33
"Seminole","Volusia",213.51
"Sumter","Lake",677.67
"Sumter","Orange",75.79
"Sumter","Polk",45.54
"Sumter","Seminole",26.9
"Sumter","Volusia",24.96
"Volusia","Lake",62.87
"Volusia","Orange",281.53
"Volusia","Seminole",552.24
"Volusia","Sumter",51.16
