"source","target","value"
"Brevard","Indian River",547.66
"Brevard","Lake",59.42
"Brevard","Orange",961.43
"Brevard","Osceola",213.98
"Brevard","Polk",40.66
"Brevard","Seminole",243.22
"Brevard","Volusia",359.88
"Indian River","Brevard",727.56
"Indian River","Orange",52.52
"Indian River","Osceola",34.47
"Lake","Indian River",37.34
"Lake","Orange",4024.6
"Lake","Osceola",488.26
"Lake","Polk",522.69
"Lake","Seminole",1111.07
"Lake","Sumter",2191.61
"Lake","Volusia",510.76
"Orange","Brevard",1415.06
"Orange","Indian River",31.96
"Orange","Lake",3067.93
"Orange","Osceola",4784.38
"Orange","Polk",1359.68
"Orange","Seminole",12176.98
"Orange","Sumter",156.3
"Orange","Volusia",1459.09
"Osceola","Brevard",167.7
"Osceola","Lake",271.84
"Osceola","Orange",9375.12
"Osceola","Polk",1628.87
"Osceola","Seminole",313.58
"Osceola","Volusia",39.79
"Polk","Brevard",6.62
"Polk","Lake",290.02
"Polk","Orange",2273.11
"Polk","Osceola",1496.54
"Polk","Seminole",81.1
"Polk","Volusia",61.01
"Seminole","Brevard",97.76
"Seminole","Lake",540.09
"Seminole","Orange",16995.94
"Seminole","Osceola",377.62
"Seminole","Polk",299.39
"Seminole","Volusia",2752.34
"Sumter","Indian River",81.64
"Sumter","Lake",1397.92
"Sumter","Orange",276.65
"Sumter","Polk",114.25
"Sumter","Seminole",137.14
"Sumter","Volusia",43.96
"Volusia","Brevard",361.35
"Volusia","Lake",275.82
"Volusia","Orange",1791.07
"Volusia","Polk",65.31
"Volusia","Seminole",2873.98
