"source","target","value"
"Brevard","Orange",35.48
"Brevard","Osceola",33.31
"Brevard","Volusia",43.91
"Orange","Brevard",271.45
"Orange","Lake",704.46
"Orange","Osceola",401.9
"Orange","Polk",327.96
"Orange","Seminole",543.93
"Orange","Volusia",394.66
"Osceola","Brevard",140.11
"Osceola","Lake",79.19
"Osceola","Orange",436.84
"Osceola","Polk",379.75
"Osceola","Seminole",51.47
"Osceola","Volusia",75.71
"Seminole","Brevard",116.13
"Seminole","Lake",76.62
"Seminole","Orange",949.48
"Seminole","Osceola",46.15
"Seminole","Polk",77.72
"Seminole","Volusia",806.57
