"source","target","value"
"Brevard","Indian River",42.51
"Brevard","Lake",67.73
"Brevard","Polk",31.78
"Brevard","Seminole",29.68
"Indian River","Brevard",5.19
"Lake","Polk",142.28
"Lake","Sumter",176.05
"Orange","Brevard",705.91
"Orange","Lake",1162.73
"Orange","Polk",504.88
"Orange","Sumter",89.58
"Orange","Volusia",545.12
"Osceola","Brevard",26.59
"Osceola","Lake",124.82
"Osceola","Polk",760.76
"Osceola","Volusia",120.23
"Polk","Brevard",33.11
"Seminole","Brevard",91.63
"Seminole","Lake",271.87
"Seminole","Polk",50.31
"Seminole","Volusia",924.35
"Sumter","Lake",109.33
"Volusia","Brevard",4.6
"Volusia","Lake",39.8
"Volusia","Sumter",59.67
