"source","target","value"
"Brevard","Indian River",45.46
"Brevard","Lake",17.54
"Brevard","Polk",90.62
"Brevard","Volusia",59.89
"Indian River","Brevard",35.44
"Lake","Brevard",21.94
"Lake","Osceola",26.21
"Lake","Polk",336.35
"Lake","Sumter",288.06
"Lake","Volusia",282.01
"Orange","Brevard",715.72
"Orange","Lake",3654.77
"Orange","Osceola",19.2
"Orange","Polk",2753.01
"Orange","Sumter",93.84
"Orange","Volusia",1586.08
"Osceola","Indian River",78.21
"Osceola","Lake",446.77
"Osceola","Polk",2390.73
"Osceola","Sumter",44.45
"Osceola","Volusia",60.24
"Polk","Brevard",20.93
"Polk","Lake",308.99
"Polk","Osceola",20.75
"Polk","Volusia",114.44
"Seminole","Brevard",48.42
"Seminole","Lake",772.12
"Seminole","Polk",146.19
"Seminole","Sumter",29.08
"Seminole","Volusia",4117.13
"Sumter","Lake",302.88
"Sumter","Polk",33.17
"Volusia","Lake",245.72
"Volusia","Seminole",60.71
