"source","target","value"
"Brevard","Indian River",108.14
"Brevard","Orange",11913.56
"Brevard","Osceola",2332.31
"Brevard","Seminole",2878.86
"Brevard","Volusia",17.89
"Indian River","Brevard",44.72
"Indian River","Orange",626.27
"Indian River","Osceola",452.87
"Indian River","Seminole",36.26
"Lake","Orange",29033.96
"Lake","Osceola",3503.53
"Lake","Polk",26.63
"Lake","Seminole",5225.84
"Lake","Sumter",76.71
"Orange","Brevard",216.58
"Orange","Lake",455.78
"Orange","Osceola",96861.38
"Orange","Polk",116.6
"Orange","Seminole",164477.3
"Orange","Volusia",60.05
"Osceola","Lake",28
"Osceola","Orange",54800.35
"Osceola","Polk",581.14
"Osceola","Seminole",3927.83
"Polk","Orange",13427.32
"Polk","Osceola",11645.09
"Polk","Seminole",1649.94
"Seminole","Lake",93.03
"Seminole","Orange",121642.09
"Seminole","Osceola",3742.49
"Seminole","Polk",8.43
"Seminole","Volusia",79.74
"Sumter","Orange",1409.96
"Sumter","Osceola",341.31
"Sumter","Seminole",505.21
"Volusia","Orange",15164.16
"Volusia","Osceola",916.71
"Volusia","Polk",9.15
"Volusia","Seminole",17272.24
