"source","target","value"
"Brevard","Indian River",37.59
"Brevard","Lake",114.34
"Brevard","Polk",170.63
"Brevard","Volusia",297.91
"Indian River","Brevard",41.63
"Indian River","Lake",51.85
"Lake","Brevard",29.65
"Lake","Orange",72.92
"Lake","Osceola",49.06
"Lake","Polk",991.83
"Lake","Sumter",543.6
"Lake","Volusia",527.67
"Orange","Brevard",2630.22
"Orange","Indian River",96.86
"Orange","Lake",14834.03
"Orange","Osceola",160.65
"Orange","Polk",10125.73
"Orange","Seminole",31.89
"Orange","Sumter",171.08
"Orange","Volusia",5932.91
"Osceola","Brevard",315.98
"Osceola","Lake",1611.77
"Osceola","Orange",19.71
"Osceola","Polk",8559.73
"Osceola","Volusia",534.61
"Polk","Brevard",32.56
"Polk","Indian River",66.19
"Polk","Lake",1018.55
"Polk","Osceola",174.41
"Polk","Sumter",34.34
"Polk","Volusia",118.77
"Seminole","Brevard",692.04
"Seminole","Lake",2833.98
"Seminole","Polk",560.6
"Seminole","Sumter",212.64
"Seminole","Volusia",13100.06
"Sumter","Lake",1009.54
"Sumter","Polk",187.96
"Volusia","Brevard",119.79
"Volusia","Lake",777.78
"Volusia","Polk",88.1
"Volusia","Seminole",30.4
