"source","target","value"
"Brevard","Orange",97.59
"Brevard","Osceola",65.27
"Indian River","Brevard",46.41
"Indian River","Orange",73.37
"Lake","Orange",131.43
"Lake","Sumter",41.13
"Lake","Volusia",14.6
"Orange","Brevard",41.07
"Orange","Lake",95.15
"Orange","Osceola",115.46
"Orange","Polk",72.75
"Orange","Seminole",263.02
"Orange","Volusia",42.86
"Osceola","Lake",5.25
"Osceola","Orange",151.79
"Osceola","Polk",67.67
"Osceola","Volusia",7.11
"Polk","Brevard",27.27
"Polk","Lake",27.44
"Polk","Orange",142.31
"Polk","Osceola",85.08
"Polk","Volusia",46.27
"Seminole","Brevard",38.38
"Seminole","Orange",249.54
"Seminole","Polk",35.8
"Sumter","Lake",102.45
"Sumter","Seminole",68.9
"Volusia","Lake",45
"Volusia","Polk",40.18
"Volusia","Seminole",57.19
