"source","target","value"
"Brevard","Indian River",13052.73
"Brevard","Lake",1147.17
"Brevard","Polk",1696.81
"Brevard","Sumter",136.5
"Brevard","Volusia",5502.82
"Indian River","Brevard",14492.42
"Indian River","Lake",216.68
"Indian River","Polk",927.78
"Indian River","Volusia",187.64
"Lake","Brevard",788.43
"Lake","Indian River",65.29
"Lake","Orange",412.31
"Lake","Osceola",66.99
"Lake","Polk",9691.57
"Lake","Sumter",32742.16
"Lake","Volusia",7598.39
"Orange","Brevard",29093.28
"Orange","Indian River",3701
"Orange","Lake",69495.35
"Orange","Osceola",371.54
"Orange","Polk",49543.81
"Orange","Sumter",4308.3
"Orange","Volusia",31053.17
"Osceola","Brevard",3954.39
"Osceola","Indian River",438.61
"Osceola","Lake",6867.31
"Osceola","Polk",43491.05
"Osceola","Sumter",213.42
"Osceola","Volusia",1834.16
"Polk","Brevard",1257.81
"Polk","Indian River",830.34
"Polk","Lake",6016.9
"Polk","Osceola",427.93
"Polk","Sumter",853.68
"Polk","Volusia",1714.96
"Seminole","Brevard",4521.1
"Seminole","Indian River",568.16
"Seminole","Lake",14339.01
"Seminole","Orange",41.19
"Seminole","Polk",2487.18
"Seminole","Sumter",420.6
"Seminole","Volusia",57644.74
"Sumter","Brevard",140.92
"Sumter","Lake",29100.25
"Sumter","Polk",1131.91
"Sumter","Volusia",714.85
"Volusia","Brevard",5303.82
"Volusia","Indian River",341.84
"Volusia","Lake",12287.61
"Volusia","Osceola",20.33
"Volusia","Polk",1926.79
"Volusia","Seminole",72.06
"Volusia","Sumter",556.34
