"source","target","value"
"Brevard","Lake",27.67
"Lake","Polk",16.24
"Lake","Sumter",141.93
"Lake","Volusia",34.63
"Orange","Brevard",533.94
"Orange","Lake",1326.41
"Orange","Osceola",45
"Orange","Polk",609.74
"Orange","Sumter",19.1
"Orange","Volusia",314.64
"Osceola","Brevard",137.9
"Osceola","Lake",150.46
"Osceola","Polk",563.61
"Osceola","Volusia",126.99
"Polk","Lake",8.68
"Seminole","Brevard",84.29
"Seminole","Lake",400.84
"Seminole","Polk",202.77
"Seminole","Sumter",74.54
"Seminole","Volusia",1254.75
"Sumter","Brevard",43.85
"Sumter","Lake",121.25
