"source","target","value"
"Brevard","Orange",392.57
"Brevard","Osceola",32.58
"Indian River","Brevard",93.45
"Lake","Brevard",68.97
"Lake","Orange",2453.2
"Lake","Osceola",136.38
"Lake","Polk",68.25
"Lake","Seminole",516.46
"Lake","Sumter",128.3
"Lake","Volusia",80.32
"Orange","Lake",27.8
"Osceola","Orange",22.25
"Osceola","Polk",49.55
"Polk","Brevard",36.44
"Polk","Lake",213.67
"Polk","Orange",1744.11
"Polk","Osceola",1354.01
"Polk","Seminole",64.47
"Polk","Sumter",92.59
"Polk","Volusia",21.97
"Sumter","Brevard",38.31
"Sumter","Lake",27.93
"Sumter","Orange",53.52
"Sumter","Osceola",24.59
"Volusia","Brevard",98.62
"Volusia","Orange",1063.08
"Volusia","Osceola",169.72
"Volusia","Seminole",1962.35
