"source","target","value"
"Brevard","Orange",431.02
"Brevard","Osceola",238.34
"Brevard","Seminole",165.45
"Lake","Orange",854.44
"Lake","Osceola",70.36
"Lake","Seminole",93.76
"Orange","Osceola",489.49
"Orange","Seminole",1084.61
"Orange","Volusia",43.84
"Osceola","Brevard",33.31
"Osceola","Orange",533.4
"Osceola","Seminole",46.15
"Polk","Orange",443.64
"Polk","Osceola",307.21
"Seminole","Orange",647.42
"Seminole","Osceola",51.47
"Sumter","Lake",62.84
"Sumter","Seminole",40.51
"Volusia","Brevard",43.91
"Volusia","Orange",415.06
"Volusia","Seminole",776.25
