"source","target","value"
"Brevard","Indian River",479.74
"Brevard","Lake",139.13
"Brevard","Orange",22021.99
"Brevard","Osceola",3771.64
"Brevard","Polk",118.3
"Brevard","Seminole",5364.71
"Brevard","Sumter",43.85
"Brevard","Volusia",639.87
"Indian River","Brevard",675.2
"Indian River","Lake",32.21
"Indian River","Orange",528.29
"Indian River","Osceola",776.02
"Indian River","Seminole",33.77
"Lake","Brevard",67.73
"Lake","Indian River",7.73
"Lake","Orange",61511.65
"Lake","Osceola",4855.68
"Lake","Polk",1049.95
"Lake","Seminole",10380.32
"Lake","Sumter",4669.8
"Lake","Volusia",654.32
"Orange","Brevard",19214.69
"Orange","Indian River",397.41
"Orange","Lake",56946.84
"Orange","Osceola",16354.31
"Orange","Polk",24917.67
"Orange","Seminole",25648.08
"Orange","Sumter",2472.98
"Orange","Volusia",16596.72
"Osceola","Brevard",3313.32
"Osceola","Indian River",676.72
"Osceola","Lake",4973.59
"Osceola","Orange",14910.21
"Osceola","Polk",23586.83
"Osceola","Seminole",1174.12
"Osceola","Sumter",311.41
"Osceola","Volusia",1595.9
"Polk","Brevard",152.03
"Polk","Indian River",33.77
"Polk","Lake",1344.07
"Polk","Orange",25556.38
"Polk","Osceola",24726.25
"Polk","Seminole",2334.65
"Polk","Volusia",243.4
"Seminole","Brevard",4144.15
"Seminole","Lake",8445.51
"Seminole","Orange",23187.47
"Seminole","Osceola",1062.72
"Seminole","Polk",2360.29
"Seminole","Sumter",693.36
"Seminole","Volusia",37042.36
"Sumter","Brevard",43.85
"Sumter","Indian River",69.47
"Sumter","Lake",4225.96
"Sumter","Orange",2950.52
"Sumter","Osceola",470.73
"Sumter","Polk",129.39
"Sumter","Seminole",372.27
"Sumter","Volusia",131.69
"Volusia","Brevard",555.81
"Volusia","Lake",813.95
"Volusia","Orange",17999.16
"Volusia","Osceola",1199.57
"Volusia","Polk",225.49
"Volusia","Seminole",39012.03
