"source","target","value"
"Brevard","Indian River",15386.24
"Brevard","Lake",2476.13
"Brevard","Orange",49802.91
"Brevard","Osceola",8033.07
"Brevard","Polk",4322.11
"Brevard","Seminole",5668.55
"Brevard","Sumter",312.13
"Brevard","Volusia",10708.42
"Indian River","Brevard",13135.59
"Indian River","Lake",460.35
"Indian River","Orange",4612.54
"Indian River","Osceola",1461.03
"Indian River","Polk",2071.84
"Indian River","Seminole",573.22
"Indian River","Sumter",123.49
"Indian River","Volusia",1230.32
"Lake","Brevard",3113.19
"Lake","Indian River",419.63
"Lake","Orange",73589.39
"Lake","Osceola",7375.78
"Lake","Polk",6475.26
"Lake","Seminole",17099.1
"Lake","Sumter",19354.06
"Lake","Volusia",13819.7
"Orange","Lake",468.8
"Orange","Seminole",90.1
"Orange","Sumter",23.47
"Orange","Volusia",60.62
"Osceola","Brevard",16.14
"Osceola","Lake",21.44
"Osceola","Orange",461.64
"Osceola","Polk",371.71
"Polk","Brevard",4032.77
"Polk","Indian River",1273.52
"Polk","Lake",12930.79
"Polk","Orange",74482.27
"Polk","Osceola",42216.5
"Polk","Seminole",3889.91
"Polk","Sumter",1864.71
"Polk","Volusia",5943.39
"Seminole","Volusia",185.11
"Sumter","Brevard",336.19
"Sumter","Indian River",32.09
"Sumter","Lake",26777.11
"Sumter","Orange",4037.14
"Sumter","Osceola",600.5
"Sumter","Polk",1031.04
"Sumter","Seminole",668.62
"Sumter","Volusia",911.47
"Volusia","Brevard",7272.34
"Volusia","Indian River",743.01
"Volusia","Lake",10858.55
"Volusia","Orange",39243.61
"Volusia","Osceola",4019.7
"Volusia","Polk",4391.72
"Volusia","Seminole",56241.86
"Volusia","Sumter",845.94
